_TYPE_	_NAME_	v000001	v000002	v000003	v000004	v000005	v000006	v000007	v000008	v000009	v000010	v000011	v000012	v000013	v000015	v000017	v000018	v000019	v000020	v000021	v000022	v000023	v000024	v000025	v000026	v000028	v000030	v000031	v000033	v000034	v000035	v000037	v000038	v000039	v000041	v000042	v000043	v000044	v000045	v000047	v000048	v000051	v000052	v000053	v000054	v000055	v000056	v000059	v000061	v000064	v000065	v000066	v000067	v000068	v000072	v000073	v000074	v000075	v000076	v000081	v000083	v000084	v000087	v000088	v000089	v000090	v000092	v000093	v000096	v000097	v000098	v000099	v000102	v000109	v000113	v000114	v000115	v000119	v000122	v000123	v000124	v000126	v000127	v000133	v000135	v000137	v000138	v000149	v000150	v000151	v000155	v000158	v000159	v000162	v000164	v000171	v000172	v000174	v000175	v000177	v000179	v000184	v000188	v000189	v000192	v000201	v000203	v000204	v000207	v000209	v000212	v000214	v000219	v000220	v000222	v000229	v000234	v000236	v000240	v000248	v000250	v000253	v000263	v000267	v000269	v000278	v000279	v000290	v000308	v000334	v000336	v000337	v000340	v000342	v000347	v000348	v000349	v000355	v000375	v000379	v000382	v000389	v000396	v000398	v000414	v000420	v000421	v000434	v000449	v000450	v000457	v000464	v000501	v000506	v000516	v000521	v000534	v000560	v000566	v000578	v000579	v000589	v000620	v000646	v000683	v000686	v000694	v000708	v000717	v000752	v000754	v000791	v000796	v000802	v000816	v000848	v000875	v000921	v000940	v000943
CORR	v000290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615119131	0	0	0	0	0	0	0	0	0	0.4565313709	0	0	0	0	0	0	0	0.6640839129	0.6565574921	0.6774239303	0.6593796012	0	0	0	0	0.6273950518	0	0.6606183214	0	0	0	0.0765623524	0.5874600469	0.6642193366	0	0.6832063783	0.6290369846	0	0	0.637965591	0	0.7042612361	0	0	0	0.7249225063	0.6137656713	0.6148787816	0	0.6101823066	0	0.1537306148	0.6711605618	0	0.6988046105	0.6777588132	0.6017578016	0.6213275407	0.6361259536	0.5853904201	0.5296102367	0.6833776538	0.597286459	0.683359518	0.5618859804	0.659222479	0	0.7026051698	0	0.6951152216	0.574476202	0	0.6427030084	0.6196278103	0.6462826714	0	0.6075506173	0.6359470166	0.6637875563	0.6669966617	0.6247765975	0.6622380489	0.5407495051	0.2080713665	0	0.6071970739	0.6754840772	0.7269740532	0.4695840193	0.6932922785	0.5794296189	0.5711894394	0.6451328708	0	0.6440115279	0.559546578	0.6309012591	-0.038815294	0	1	0.6899288999	0.4992365642	0.635036272	0.5760288983	0.4668868898	0.2233603207	0.5520649172	0.0171802301	0.5647319132	0.6432826091	0.0414452197	0.6272400596	0.6116020006	0.6016907776	0.6266166615	0.6084208386	0.5449508138	0.5957976541	0.4177384096	0.5952465748	0.5710691054	0.1478303374	0.6248838303	0.6274903589	0.561721308	0.0776305353	0.5544095299	0.5930113359	-0.065709004	0.5987027797	0.4889172872	0.2197800565	0.0589054643	0.0528343869	0.4583410526	0.0411882664	0.0932391925	0.5578924497	-0.069535085	0.5514774566	0.5665614536	-0.092184998	-0.29137453	0.2585161013	0.5965176076	0.5873517758	-0.007733338	0.4232995868	0.1427969723	0.506479145	0.5419836444	0.0115700408
CORR	v000308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7220690902	0	0	0	0	0	0	0	0	0	0.4479468852	0	0	0	0	0	0	0	0.7112909266	0.7021588177	0.7268549916	0.6914198123	0	0	0	0	0.6628935134	0	0.7255986596	0	0	0	0.0230591519	0.6573908378	0.6879554601	0	0.7149991598	0.7090994666	0	0	0.6377386492	0	0.7610055635	0	0	0	0.7378401136	0.6588441446	0.6274419826	0	0.6739224831	0	0.1932778883	0.6967085242	0	0.7164825884	0.711277624	0.6558134984	0.6399377021	0.6898813108	0.6581231964	0.5880453692	0.7469347966	0.6784857224	0.725975579	0.638307378	0.7642483967	0	0.7440637101	0	0.7543800991	0.6310546503	0	0.7211176298	0.674015652	0.7221005939	0	0.5831899148	0.6861581541	0.6672432838	0.6887082101	0.5709333844	0.6311705696	0.6041749515	0.0579221682	0	0.6634089317	0.7206002459	0.7613643455	0.5631751574	0.6991122323	0.7056331209	0.6506534782	0.6310930514	0	0.6087487496	0.6428679657	0.6245477233	-0.029257453	0	0.6899288999	1	0.6257893309	0.6370204962	0.5713366335	0.5278259544	0.2848248294	0.6289440206	-0.075992959	0.5830467574	0.6770244926	0.0303762854	0.6173749205	0.6231859746	0.662904637	0.6731839528	0.6098020199	0.6218236973	0.5822314128	0.5019826948	0.6109243238	0.6513442987	0.2281277808	0.6436447966	0.637244582	0.5481642956	-0.010332524	0.5825204769	0.6654332025	-0.046291395	0.6794033686	0.5116991269	0.1903983989	0.0175861673	0.0170748319	0.5243941907	0.0637236222	0.0173986247	0.5757716006	-0.129784169	0.5027505324	0.5314923966	-0.075927752	-0.357493991	0.2585504055	0.6018233737	0.6200472193	-0.068606091	0.4434792451	0.1292565324	0.4327316209	0.5220256819	-0.154070778
CORR	v000334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5591633734	0	0	0	0	0	0	0	0	0	0.3860123798	0	0	0	0	0	0	0	0.61359246	0.5946572056	0.5766020446	0.5795780175	0	0	0	0	0.5844184957	0	0.5902792794	0	0	0	-0.044530711	0.591056297	0.6014939974	0	0.559488125	0.5743201176	0	0	0.5167320972	0	0.6344713191	0	0	0	0.6408440123	0.5432168059	0.5487348992	0	0.5496657646	0	0.111608047	0.6071212252	0	0.5879164069	0.607863382	0.5393840033	0.5543845192	0.6208571397	0.5072085007	0.5104628705	0.5933315965	0.6022017813	0.6393130995	0.5261057142	0.5974499457	0	0.5913717838	0	0.6114507232	0.5705327535	0	0.5787326769	0.469349872	0.5808571548	0	0.5015966415	0.5369225949	0.5348824218	0.560032217	0.4190073841	0.5576203599	0.4845189133	0.0263620392	0	0.5045731513	0.6043014982	0.6337722054	0.6071149449	0.5404237776	0.5831546753	0.6201727554	0.5305922619	0	0.4726447323	0.5449199532	0.4209374419	-0.141079642	0	0.4992365642	0.6257893309	1	0.514713374	0.4860432315	0.5068094513	0.1715309979	0.5366742841	-0.175879635	0.5130918837	0.6025996065	-0.136815524	0.5021572765	0.4998224924	0.5898352944	0.5556636215	0.4606863188	0.4881026498	0.5670286921	0.522429273	0.6007378621	0.4572059629	0.0360952349	0.6252931437	0.5487314474	0.5249590579	-0.098543766	0.561375459	0.5401553533	-0.080527866	0.5667216303	0.4711919046	0.0862284424	-0.14092902	-0.013203741	0.5177364699	-0.058738779	-0.126097691	0.4779762675	-0.258459536	0.4105625126	0.4459108255	-0.288171899	-0.298110418	0.1532284765	0.5127580282	0.5137156472	-0.097899773	0.4006503676	0.1196525996	0.3810135382	0.3442343283	-0.2443915
CORR	v000336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6325798745	0	0	0	0	0	0	0	0	0	0.4570864752	0	0	0	0	0	0	0	0.6612887629	0.6379946178	0.660547566	0.686596974	0	0	0	0	0.66609771	0	0.6288101257	0	0	0	-0.082490875	0.6246556545	0.6197871619	0	0.6456750525	0.6256216558	0	0	0.668858946	0	0.7090468171	0	0	0	0.6977344414	0.6516405148	0.6335654825	0	0.6417507371	0	0.0828862426	0.6205212187	0	0.6521260946	0.6672251056	0.5615600172	0.6081209634	0.599590465	0.5634742296	0.5315612916	0.732067958	0.5959686303	0.6688973826	0.5563155728	0.7281511081	0	0.6889936972	0	0.7172304522	0.6128444191	0	0.6641380734	0.622121685	0.6248287251	0	0.5633633787	0.6159592726	0.6351224704	0.6881918787	0.5330781363	0.5654664861	0.6318817585	-0.092254367	0	0.575376193	0.6701557701	0.6981374224	0.5544578631	0.5923870505	0.569567034	0.578942109	0.6422174188	0	0.6197153873	0.5202076774	0.6497986051	-0.094127445	0	0.635036272	0.6370204962	0.514713374	1	0.4770676141	0.4706255258	0.1352145302	0.5368533289	-0.164861925	0.5360023638	0.659422753	-0.132881648	0.63709193	0.6481277576	0.6174220076	0.610924614	0.4879841817	0.5133840847	0.5415332184	0.3929464887	0.4947273858	0.5383118463	-0.077441116	0.5606369843	0.5695634456	0.5385584125	-0.023059895	0.5286724697	0.5883667922	-0.1932241	0.5871902694	0.5581154831	0.0854908121	-0.201103215	-0.088638885	0.499232133	-0.096592901	-0.040540393	0.6142566684	-0.21545219	0.5222224836	0.5204514873	-0.948412118	-0.177534215	0.1577377897	0.4760986276	0.5627557152	-0.076948325	0.3900296935	0.1205455824	0.5133475613	0.6191961771	-0.36936057
CORR	v000337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6020937304	0	0	0	0	0	0	0	0	0	0.4391016049	0	0	0	0	0	0	0	0.6447741931	0.61191386	0.6569507157	0.6340804921	0	0	0	0	0.6308461172	0	0.6044122814	0	0	0	0.0072734328	0.5848067651	0.6029982817	0	0.6253419463	0.6040948387	0	0	0.5770157497	0	0.6392769575	0	0	0	0.6054632716	0.5740005525	0.578474757	0	0.5856430967	0	0.0995491314	0.6454577888	0	0.6300141112	0.60500253	0.5820112702	0.5426824713	0.6069720426	0.6236104266	0.4553928178	0.5972734394	0.5616061458	0.61625073	0.6305360917	0.580847869	0	0.6371941844	0	0.600455427	0.5770940827	0	0.5885347817	0.5812131605	0.6713571464	0	0.4649304647	0.6068293042	0.5773036595	0.6415046323	0.6148641018	0.5516125881	0.4343779232	0.0331184881	0	0.5551582566	0.6459071876	0.6539446948	0.4700577561	0.6133237519	0.5822340083	0.5052929629	0.5692958249	0	0.531658823	0.5165179251	0.5917581178	-0.050002438	0	0.5760288983	0.5713366335	0.4860432315	0.4770676141	1	0.3624827383	0.2504028287	0.5341182295	0.1024797724	0.546793246	0.5765127418	0.1616101097	0.5861192084	0.5124339685	0.5464742612	0.5303874503	0.5236283568	0.559281445	0.5217429242	0.3899120935	0.5608496079	0.4983854805	0.0939370893	0.692861947	0.5988131264	0.5147886396	0.0411174057	0.507049354	0.4931205537	-0.078847085	0.5962172428	0.478565919	0.4149056051	-0.059517676	0.0068053976	0.5045873672	-0.088170396	0.1422512575	0.5090414699	-0.158286313	0.3612289025	0.3803955156	-0.142946246	-0.104227556	0.3895547316	0.7869142536	0.5834405062	-0.048101578	0.4188785804	0.1323801592	0.4101228561	0.4716264179	-0.171091773
CORR	v000340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4586545403	0	0	0	0	0	0	0	0	0	0.3573026884	0	0	0	0	0	0	0	0.4900160126	0.4884231396	0.5181417857	0.4750187208	0	0	0	0	0.5135817528	0	0.4969380608	0	0	0	-0.246162187	0.5398719419	0.496705906	0	0.4831863082	0.5684639446	0	0	0.4147398177	0	0.5667317543	0	0	0	0.5375927773	0.5019661363	0.3891363102	0	0.5203335928	0	-0.067960484	0.4850522117	0	0.4294705997	0.5049285497	0.4152774082	0.5849323057	0.5063467059	0.4225886583	0.4941405301	0.5729648833	0.4727228804	0.5564370552	0.484759511	0.5252611903	0	0.5376232976	0	0.5811707821	0.4500609388	0	0.451207606	0.4947882024	0.481117984	0	0.4964325803	0.4979922277	0.4188670628	0.433288921	0.5216228014	0.4550961345	0.4697873964	-0.217548255	0	0.4278548769	0.4670160896	0.5281156889	0.5301219641	0.5074151865	0.508676195	0.4794826404	0.5097406031	0	0.4343115648	0.47240929	0.5054033845	-0.293946888	0	0.4668868898	0.5278259544	0.5068094513	0.4706255258	0.3624827383	1	-0.133416248	0.3900922631	-0.301797956	0.4401593687	0.6006733569	-0.212605661	0.3931722922	0.3977596484	0.555022444	0.4615705386	0.3458916558	0.4586527243	0.4929370485	0.8294789757	0.4796008716	0.4632369245	-0.124226542	0.4317794135	0.4339193091	0.4803323222	-0.291802883	0.5080083071	0.5568192466	-0.231417929	0.4745775422	0.4447601337	-0.081777922	-0.394596491	-0.133272295	0.4359559369	-0.107216683	-0.305065094	0.4739113909	-0.35157484	0.3949984351	0.4833320323	-0.476512523	-0.42747041	-0.063730058	0.3289131691	0.3819582901	-0.091466285	0.2434312311	-0.062424685	0.3950835573	0.4927856466	-0.299261942
CORR	v000342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1421900888	0	0	0	0	0	0	0	0	0	-0.008530364	0	0	0	0	0	0	0	0.2410390198	0.2086430682	0.1592139604	0.207579616	0	0	0	0	0.1642404918	0	0.1973963795	0	0	0	0.2659957188	0.1182259597	0.1395890643	0	0.2055318924	0.1793416506	0	0	0.173106118	0	0.1972975333	0	0	0	0.1748559628	0.1865840727	0.2169276803	0	0.1410921692	0	0.3741210354	0.1884557633	0	0.1897439448	0.2744079035	0.2186570092	0.0645777563	0.1421043193	0.3260101887	0.0997599161	0.1696526367	0.2448600494	0.1811176231	0.1548114814	0.3242129013	0	0.2540179206	0	0.2257831883	0.1252380211	0	0.2863922512	0.1726656458	0.2264629487	0	0.0634531995	0.2188912824	0.2210063289	0.2245720918	0.1145478017	0.2199525032	0.1535831906	0.1476848898	0	0.199950866	0.2728700443	0.2367105903	0.0848438481	0.2015363809	0.1895907071	0.1204597364	0.1706375364	0	0.1295417819	0.1041672866	0.1739076721	0.0392821707	0	0.2233603207	0.2848248294	0.1715309979	0.1352145302	0.2504028287	-0.133416248	1	0.1944053132	0.1796834199	0.1305181649	0.1594155583	0.1905452911	0.1614871297	0.2233412558	0.1965027915	0.1143512258	0.2664691314	0.1047672915	0.146686349	-0.074422872	0.0925747405	0.2045084866	0.6823897808	0.1804578005	0.0578991064	0.133948964	-0.14859169	0.1418792231	0.1132971105	0.3189414633	0.2106803514	0.1021379807	0.5024453215	0.5518145901	0.1852571194	0.0873248877	0.0338753583	0.5328658925	0.0869540489	0.1508052037	0.0160796068	0.111525286	0.2765655351	0.1097648581	0.5021137302	0.2007780728	0.225781645	0.1055698559	0.2442620942	0.3471786258	0.0333557655	0.0219293278	0.0972962498
CORR	v000347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6203290141	0	0	0	0	0	0	0	0	0	0.3237859285	0	0	0	0	0	0	0	0.6398281083	0.6519297404	0.6233143488	0.6276346116	0	0	0	0	0.5955791392	0	0.6420563619	0	0	0	0.027707458	0.5599213958	0.6169956978	0	0.6390099713	0.6324198303	0	0	0.5677228461	0	0.6518008131	0	0	0	0.6404213668	0.5718852555	0.5577823797	0	0.5839636615	0	0.1892456646	0.6091105544	0	0.6315396544	0.6257244436	0.5813787483	0.5189439968	0.5887514763	0.493028812	0.5079357481	0.5720552834	0.6384309147	0.6067358078	0.599556958	0.6144608258	0	0.6189474305	0	0.6283616101	0.5322551094	0	0.5710728296	0.557536876	0.6168293109	0	0.427422524	0.6322138833	0.5405711412	0.6149225892	0.5111699748	0.5436562604	0.4949693375	0.0752553242	0	0.5690599778	0.5975271595	0.6725596402	0.5296076369	0.631352096	0.563273129	0.5537092739	0.5408544055	0	0.4921019509	0.517723523	0.485634188	-0.012280598	0	0.5520649172	0.6289440206	0.5366742841	0.5368533289	0.5341182295	0.3900922631	0.1944053132	1	-0.121231579	0.564910481	0.6126047424	-0.105130297	0.4895069397	0.5282885468	0.6421018945	0.6046289946	0.5600499995	0.5616952852	0.4506449152	0.3947909593	0.5389025327	0.5868529896	0.0955418917	0.5163361187	0.5775655924	0.4632546593	0.059663949	0.492259926	0.4914534594	-0.006326091	0.5110327494	0.5241777546	0.0994268972	0.0169619595	-0.034920681	0.4854274933	-0.054322869	0.0093532818	0.4547909353	-0.075553226	0.4616399399	0.5034114654	-0.224702358	-0.362189807	0.1696691836	0.553105247	0.55837146	-0.101724576	0.373562987	0.0839268415	0.4076439522	0.4225654348	-0.11832615
CORR	v000348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0588271649	0	0	0	0	0	0	0	0	0	-0.22525097	0	0	0	0	0	0	0	-0.059214434	0.0342399401	-0.149989325	0.0364918379	0	0	0	0	-0.077130353	0	-0.018784852	0	0	0	0.4683908559	-0.163081312	-0.111518566	0	-0.129819144	-0.123864345	0	0	-0.16172144	0	-0.119851835	0	0	0	-0.217500436	-0.047983955	-0.080183703	0	-0.168034057	0	0.2092939544	-0.0789673	0	-0.038663942	-0.042997329	-0.014890453	-0.24279528	-0.132872073	-0.011998175	0.0553616794	-0.12680661	-0.149268275	-0.160622383	-0.149153259	-0.051846033	0	-0.072267891	0	-0.194049698	-0.064310358	0	-0.058071842	-0.116104701	-0.061221109	0	-0.301885427	0.0074909512	-0.000037019	-0.090660078	-0.194090772	-0.160209889	-0.131374361	0.5932641142	0	-0.183155113	-0.125118295	-0.072683122	-0.356358739	-0.096813506	-0.117035569	-0.219601184	-0.149158918	0	-0.044119452	-0.159550953	-0.070332394	0.437556547	0	0.0171802301	-0.075992959	-0.175879635	-0.164861925	0.1024797724	-0.301797956	0.1796834199	-0.121231579	1	0.001267099	-0.233771923	0.8686480702	-0.177835212	-0.072226191	-0.343021275	-0.211695593	0.0409261232	-0.09403783	-0.215107217	-0.415643893	-0.241404647	-0.118573301	0.417906965	-0.055154092	-0.206817574	-0.057270179	0.2760645495	-0.130162925	-0.278609608	0.5476586538	-0.071289032	-0.210755479	0.3806848442	0.3487906042	0.4196575314	-0.102153216	0.6446009412	0.4634061955	-0.201050006	0.6352482639	-0.310384403	-0.142838384	0.6345685313	0.5179054088	0.4012086247	0.016651561	-0.075959465	0.4656539082	0.1980683745	0.22738122	-0.291107033	-0.15812649	0.7004537172
CORR	v000349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6050989247	0	0	0	0	0	0	0	0	0	0.4112501063	0	0	0	0	0	0	0	0.6704736419	0.6284141399	0.6318894479	0.6546907395	0	0	0	0	0.6206160323	0	0.6209984344	0	0	0	0.0433066924	0.6086622977	0.635702571	0	0.6284275423	0.6214733964	0	0	0.5740795918	0	0.6661147573	0	0	0	0.6551906828	0.5881984986	0.6096780649	0	0.5704926699	0	0.1175935143	0.6366337032	0	0.6300485901	0.6438777483	0.5579838123	0.592638472	0.5864140019	0.5672183013	0.5488364492	0.6471651239	0.5809497244	0.6424852904	0.610048242	0.6266303428	0	0.6519865193	0	0.6055318748	0.5348876645	0	0.5874678638	0.5392443678	0.5895509414	0	0.438650044	0.6107879448	0.5488318639	0.6144447235	0.5592055867	0.5658438392	0.5503331136	0.1263838034	0	0.5493434396	0.5956061179	0.6931349643	0.4797579091	0.637764378	0.5904875856	0.5107752241	0.6219379336	0	0.4892667404	0.549104358	0.4757523612	0.082166336	0	0.5647319132	0.5830467574	0.5130918837	0.5360023638	0.546793246	0.4401593687	0.1305181649	0.564910481	0.001267099	1	0.5435794504	-0.011590553	0.5565806585	0.5625137595	0.6258711417	0.5526462996	0.4807292232	0.5511324122	0.5445851321	0.4054835258	0.5793782341	0.5221862321	0.1277934142	0.5552895086	0.5832156304	0.5284935696	0.0770467117	0.5256629392	0.5243548472	0.0030336678	0.5514115735	0.5145656334	0.1291531027	-0.084476377	0.0455938814	0.4823584054	0.0348528083	0.0155379521	0.5745149033	-0.082904347	0.3984806726	0.417160389	-0.161188528	-0.247777475	0.1633954152	0.5039885361	0.5137931097	0.0331424292	0.3106009469	0.0098318153	0.4722114403	0.4775203446	-0.111744594
CORR	v000355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7220820248	0	0	0	0	0	0	0	0	0	0.5427822193	0	0	0	0	0	0	0	0.7119429359	0.7115778801	0.7399334942	0.7047140788	0	0	0	0	0.7002559404	0	0.7161458534	0	0	0	-0.070548276	0.7105758065	0.6714473806	0	0.7106012694	0.7343668281	0	0	0.7305542076	0	0.7491139351	0	0	0	0.7479129407	0.7243128136	0.6537300964	0	0.7009734195	0	0.0641648883	0.7042216231	0	0.7193533825	0.7091284562	0.6644722005	0.6994280051	0.7066111271	0.6016180514	0.5624037983	0.6909787636	0.6434091425	0.7469184078	0.6540798994	0.7284290154	0	0.7291926162	0	0.7337351049	0.6488990848	0	0.6657383139	0.6120568552	0.6887218614	0	0.6728975225	0.7015261551	0.6548460451	0.6973081902	0.6656186887	0.6498400532	0.5999427022	-0.01261273	0	0.682677756	0.7401352263	0.7610201578	0.6528247717	0.7261529441	0.6724241427	0.6927429363	0.6828244863	0	0.6478481723	0.5559505311	0.6377760024	-0.243052591	0	0.6432826091	0.6770244926	0.6025996065	0.659422753	0.5765127418	0.6006733569	0.1594155583	0.6126047424	-0.233771923	0.5435794504	1	-0.138411221	0.6856455125	0.6106374564	0.8504951349	0.6427137658	0.6386576805	0.6218440347	0.5803207915	0.5873767538	0.6770469137	0.6047056468	0.0813827878	0.6415732843	0.6428829965	0.5337171156	-0.035743591	0.6015741777	0.6736430929	-0.145311625	0.6781642647	0.6252332451	-0.025171733	-0.195935966	-0.011202564	0.5894845534	-0.151544039	-0.116151475	0.6207350563	-0.292909948	0.6040941494	0.5585496912	-0.320055042	-0.271292857	0.0497709068	0.6414220069	0.6406559388	-0.197835419	0.3686620892	-0.055094843	0.5245378021	0.5273940152	-0.337171896
CORR	v000375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1399700063	0	0	0	0	0	0	0	0	0	-0.153997063	0	0	0	0	0	0	0	0.0035248621	0.096115423	-0.119668311	0.0547503993	0	0	0	0	-0.051683648	0	0.0909425797	0	0	0	0.4214647723	-0.105042898	-0.020887813	0	-0.06625846	-0.049256965	0	0	-0.070956322	0	-0.026358182	0	0	0	-0.155809604	0.030596565	0.0467367173	0	-0.041363778	0	0.2231340526	0.0080021492	0	0.0553145561	0.0257284545	0.0696117728	-0.185850181	-0.098728424	0.0783759231	0.0486278945	-0.049256363	-0.077912552	-0.042519478	-0.032678035	0.0128191981	0	0.027228699	0	-0.063346376	0.0300936866	0	-0.022651489	-0.00082005	0.0210234956	0	-0.185809723	0.1169492722	0.100715917	0.0462333612	-0.086690801	-0.106186169	-0.109001281	0.5323092152	0	-0.093691153	-0.112509134	-0.040884683	-0.237843814	-0.031607034	-0.063448799	-0.126367363	-0.072438146	0	0.0496801622	-0.081630114	-0.017580583	0.4666901788	0	0.0414452197	0.0303762854	-0.136815524	-0.132881648	0.1616101097	-0.212605661	0.1905452911	-0.105130297	0.8686480702	-0.011590553	-0.138411221	1	-0.101412688	0.0258957436	-0.136726416	-0.117804848	0.0865204531	-0.042224505	-0.164874684	-0.262633961	-0.135724713	0.0167167925	0.4275856691	0.0360522232	-0.051771513	-0.022788831	0.2940857978	-0.165312166	-0.257051361	0.5016270575	-0.011683424	-0.142589302	0.4273114505	0.3473217568	0.5124884501	0.0657246822	0.5489723396	0.4648462019	-0.143332334	0.5436150793	-0.169068076	0.0179469985	0.6344923263	0.4232879153	0.4377297186	0.1060997263	-0.048586781	0.4028185441	0.200734034	0.136182956	-0.137574688	0.0011169667	0.7239797013
CORR	v000379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6748477153	0	0	0	0	0	0	0	0	0	0.4526304606	0	0	0	0	0	0	0	0.6846698713	0.6812554404	0.7139111967	0.6721091166	0	0	0	0	0.6883721624	0	0.6750114463	0	0	0	-0.047371525	0.6171693568	0.6549153334	0	0.6904929267	0.6582914265	0	0	0.7101643043	0	0.6868883812	0	0	0	0.6849584784	0.6692281212	0.6048475674	0	0.684029859	0	0.0949405141	0.693169945	0	0.6909120001	0.6385666305	0.6056620424	0.7087152353	0.6889040931	0.5857610293	0.5381599512	0.6746046598	0.560216666	0.7221764431	0.6464077927	0.6856777072	0	0.690382096	0	0.6808474196	0.6356399284	0	0.6533109246	0.615605421	0.6485025622	0	0.6216669235	0.6560699838	0.637248577	0.7119501229	0.6133576634	0.5758542224	0.5558001014	0.0917667401	0	0.6538689478	0.7100494102	0.7036989659	0.5080404385	0.6893843473	0.6117791476	0.5994690974	0.5943121781	0	0.6022152383	0.4566444917	0.6304029846	-0.258963452	0	0.6272400596	0.6173749205	0.5021572765	0.63709193	0.5861192084	0.3931722922	0.1614871297	0.4895069397	-0.177835212	0.5565806585	0.6856455125	-0.101412688	1	0.6799294488	0.6761667095	0.6230703819	0.5699770068	0.586337523	0.5987166467	0.4284864783	0.6627889876	0.5315832566	-0.050950949	0.5881504636	0.6742876169	0.5424878702	-0.09828969	0.5031643673	0.6964302057	-0.068441608	0.6551983419	0.5639103492	0.061271018	-0.066719347	-0.106102936	0.5283035151	-0.148461955	0.0083985194	0.5528281578	-0.176266367	0.5422705345	0.4873467375	-0.254962838	-0.316160984	0.1319530707	0.6120057408	0.5844347042	-0.109671464	0.3669200353	0.0493671365	0.5034644305	0.5087740417	-0.325212617
CORR	v000382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666272482	0	0	0	0	0	0	0	0	0	0.441659534	0	0	0	0	0	0	0	0.6741595265	0.6540605611	0.6913842147	0.6628441145	0	0	0	0	0.6803106871	0	0.6551750715	0	0	0	-0.042633671	0.6431776769	0.680081251	0	0.6809857067	0.6520294023	0	0	0.6400684354	0	0.6860573444	0	0	0	0.7039939064	0.6630120143	0.6496525453	0	0.6731849787	0	0.0636502155	0.672517023	0	0.6689404871	0.6464297468	0.5964150493	0.6140498214	0.6086388766	0.578522264	0.5446026077	0.6703760192	0.6121886756	0.6636803792	0.6128653431	0.695104592	0	0.684939689	0	0.6966039489	0.5749183915	0	0.6382687434	0.6113957247	0.6377652195	0	0.532007238	0.6513493741	0.6355556417	0.6733646742	0.5680563175	0.5766374451	0.5625298579	0.1338208687	0	0.606843319	0.6510181998	0.7082382423	0.5259903543	0.6341044932	0.6009303471	0.611244783	0.6082889871	0	0.5725360582	0.5045294783	0.5315140112	-0.148463632	0	0.6116020006	0.6231859746	0.4998224924	0.6481277576	0.5124339685	0.3977596484	0.2233412558	0.5282885468	-0.072226191	0.5625137595	0.6106374564	0.0258957436	0.6799294488	1	0.664471205	0.5918152646	0.5587128429	0.5883340935	0.5255645212	0.3739203436	0.5516771167	0.6082919755	0.0820411379	0.5771478224	0.5963526295	0.5075573136	-0.007541113	0.5172677999	0.5607437932	-0.003859215	0.6046210726	0.509889504	0.0969160762	-0.077767433	-0.039992113	0.4930639758	-0.120672998	-0.057031642	0.483291334	-0.089005936	0.512320315	0.5429510743	-0.232097387	-0.296999376	0.1988925305	0.6064503723	0.5894827831	-0.050657767	0.4526698652	0.053382965	0.5217292739	0.431609424	-0.175993155
